user:id,score,leaderboard
user:3795,163,leaderboard:3
user:3796,230,leaderboard:3
user:3797,188,leaderboard:3
user:3798,89,leaderboard:2
user:3799,35,leaderboard:3
user:3800,449,leaderboard:2
user:3801,392,leaderboard:2
user:3802,169,leaderboard:3
user:3803,105,leaderboard:3
user:3804,406,leaderboard:3
user:3805,225,leaderboard:3
user:3806,81,leaderboard:3
user:3807,384,leaderboard:2
user:3808,190,leaderboard:3
user:3809,286,leaderboard:2
user:3810,185,leaderboard:3
user:3811,278,leaderboard:3
user:3812,281,leaderboard:2
user:3813,482,leaderboard:3
user:3814,116,leaderboard:2
user:3815,150,leaderboard:2
user:3816,227,leaderboard:3
user:3817,131,leaderboard:3
user:3818,178,leaderboard:2
user:3819,430,leaderboard:3
user:3820,141,leaderboard:2
user:3821,132,leaderboard:2
user:3822,314,leaderboard:2
user:3823,420,leaderboard:2
user:3824,67,leaderboard:2
user:3825,265,leaderboard:3
user:3826,430,leaderboard:3
user:3827,183,leaderboard:2
user:3828,326,leaderboard:2
user:3829,371,leaderboard:3
user:3830,232,leaderboard:2
user:3831,286,leaderboard:3
user:3832,347,leaderboard:2
user:3833,336,leaderboard:3
user:3834,214,leaderboard:3
user:3835,143,leaderboard:3
user:3836,75,leaderboard:2
user:3837,275,leaderboard:2
user:3838,309,leaderboard:3
user:3839,396,leaderboard:3
user:3840,449,leaderboard:3
user:3841,258,leaderboard:3
user:3842,239,leaderboard:3
user:3843,18,leaderboard:3
user:3844,107,leaderboard:2
user:3845,175,leaderboard:3
user:3846,19,leaderboard:2
user:3847,279,leaderboard:2
user:3848,369,leaderboard:2
user:3849,73,leaderboard:3
user:3850,98,leaderboard:3
user:3851,283,leaderboard:2
user:3852,259,leaderboard:3
user:3853,334,leaderboard:2
user:3854,100,leaderboard:3
user:3855,493,leaderboard:3
user:3856,250,leaderboard:2
user:3857,54,leaderboard:2
user:3858,157,leaderboard:2
user:3859,3,leaderboard:2
user:3860,165,leaderboard:2
user:3861,353,leaderboard:3
user:3862,368,leaderboard:3
user:3863,331,leaderboard:2
user:3864,106,leaderboard:3
user:3865,53,leaderboard:2
user:3866,450,leaderboard:3
user:3867,116,leaderboard:2
user:3868,71,leaderboard:2
user:3869,365,leaderboard:2
user:3870,238,leaderboard:2
user:3871,394,leaderboard:3
user:3872,404,leaderboard:2
user:3873,201,leaderboard:3
user:3874,262,leaderboard:3
user:3875,38,leaderboard:2
user:3876,4,leaderboard:2
user:3877,176,leaderboard:3
user:3878,207,leaderboard:2
user:3879,492,leaderboard:2
user:3880,284,leaderboard:3
user:3881,193,leaderboard:3
user:3882,231,leaderboard:2
user:3883,135,leaderboard:2
user:3884,141,leaderboard:3
user:3885,158,leaderboard:2
user:3886,172,leaderboard:2
user:3887,457,leaderboard:2
user:3888,319,leaderboard:2
user:3889,25,leaderboard:2
user:3890,388,leaderboard:2
user:3891,176,leaderboard:2
user:3892,345,leaderboard:2
user:3893,320,leaderboard:3
user:3894,90,leaderboard:2
user:3895,73,leaderboard:3
user:3896,356,leaderboard:2
user:3897,162,leaderboard:2
user:3898,216,leaderboard:2
user:3899,67,leaderboard:3
user:3900,480,leaderboard:3
user:3901,109,leaderboard:2
user:3902,105,leaderboard:2
user:3903,445,leaderboard:3
user:3904,98,leaderboard:3
user:3905,255,leaderboard:2
user:3906,405,leaderboard:2
user:3907,224,leaderboard:2
user:3908,198,leaderboard:2
user:3909,101,leaderboard:2
user:3910,393,leaderboard:3
user:3911,267,leaderboard:2
